id,price,bedrooms,bathrooms,latitude,longitude,address,zip_code,size,title,area_sqm,price_per_sqm,predicted_price,price_diff_pct,schools_nearby,hospitals_nearby,malls_nearby,transit_nearby,location_factor,price_realistic,amenities_score,neighborhood_score
3401ebef-0749-453e-aef2-6d0fee7d37cd,187962.0,3,4,4.9015794,-1.7830973,"107, Random Street, Takoradi",,1413,Takoradi Executive Lodge,131.271939,265.0223670422054,188398.2,0.002320698465647312,16.0,8.0,2.0,0.0,1.2,208421.06144,71.66666666666666,71.7
34ab954e-4ff6-42e5-9aa1-a8ea325be42d,177132.0,5,3,4.9015794,-1.7830973,"33, Random Street, Takoradi",,1140,Takoradi Executive Lodge,105.90942,184.5161648510586,177504.81,0.002104715692252106,16.0,8.0,2.0,0.0,1.2,192473.0432,71.66666666666666,71.7
34f975c5-5b85-4c56-bb1b-bfb59b19243e,200000.0,3,3,5.7348119,0.0302354,"198, Random Street, Tema",,1036,Tema 2-Bed Condo,96.247508,260.5573954184871,199915.7,-0.000421484375,20.0,12.0,20.0,0.0,1.2,239197.60768,80.0,80.0
3541ac59-0cfa-420f-a82f-9a3850005ef6,200000.0,6,3,9.4034226,-0.8424159999999999,"90, Random Street, Tamale",,1745,Tamale Modern Apartment,162.115735,87.64726015028708,199987.78,-6.109375e-05,20.0,13.0,20.0,6.0,1.0,294192.588,95.0,95.0
355c8323-801b-4aca-b5c9-645013afdfc6,200000.0,5,2,6.6666004,-1.6162709,"130, Random Street, Kumasi",,788,Kumasi Villa Retreat,73.207564,1018.528631822799,199537.8,-0.002311015625,20.0,20.0,20.0,0.0,1.2,237479.26144,80.0,80.0
358c2e2e-f8b6-4367-85b1-8e5572248fbe,200000.0,4,5,5.7348119,0.0302354,"29, Random Street, Tema",,759,Tema 2-Bed Condo,70.513377,217.94446180048928,201213.11,0.006065546875,20.0,12.0,20.0,0.0,1.2,227692.84192,80.0,80.0
359edd30-9ab1-4d9b-be19-46f9055e6f4f,200000.0,1,2,4.9015794,-1.7830973,"90, Random Street, Takoradi",,1946,Takoradi Executive Lodge,180.789238,430.41831947983536,199980.53,-9.734375e-05,16.0,8.0,2.0,0.0,1.2,236757.66848,71.66666666666666,71.7
35a1dffd-9064-45bf-80dd-a080a30f7e0e,200000.0,6,1,5.7348119,0.0302354,"88, Random Street, Tema",,1915,Tema 2-Bed Condo,177.909245,420.97868494692335,199989.31,-5.34375e-05,20.0,12.0,20.0,0.0,1.2,328392.8752,80.0,80.0
35b370f4-3278-44aa-9d7b-dd097a2f3971,200000.0,4,2,9.4034226,-0.8424159999999999,"75, Random Street, Tamale",,1003,Tamale Modern Apartment,93.181709,458.53419580445774,202458.69,0.0122934375,20.0,13.0,20.0,6.0,1.0,226045.3672,95.0,95.0
35d07300-54f4-4f15-96bf-9bb59e869bfd,200000.0,3,4,4.9015794,-1.7830973,"6, Random Street, Takoradi",,1554,Takoradi Executive Lodge,144.371262,637.710017385593,199931.53,-0.00034234375,16.0,8.0,2.0,0.0,1.2,220996.41152,71.66666666666666,71.7
35e81c45-b9f4-4ecd-935e-390cbdbab13f,200000.0,1,4,6.6101493,0.4785495,"8, Random Street, Ho",,1727,Ho Tranquil Haven,160.443481,528.4914006571573,200157.22,0.00078609375,20.0,20.0,13.0,3.0,1.0,257354.7848,87.5,87.5
35fd5039-8bb7-4ac8-868d-f18b15d69dbd,200000.0,3,5,6.6666004,-1.6162709,"29, Random Street, Kumasi",,1040,Kumasi Villa Retreat,96.61912,709.1350035065524,199996.17,-1.9140625e-05,20.0,20.0,20.0,0.0,1.2,258754.3552,80.0,80.0
36347d1d-3de5-447f-b86d-40f40a53cb95,200000.0,5,5,6.6666004,-1.6162709,"199, Random Street, Kumasi",,1032,Kumasi Villa Retreat,95.875896,105.26107625633036,199893.39,-0.000533046875,20.0,20.0,20.0,0.0,1.2,270040.86016,80.0,80.0
363ed9cd-01a7-4dca-81ed-9430a59c3f07,200000.0,2,2,6.6666004,-1.6162709,"125, Random Street, Kumasi",,528,Kumasi Villa Retreat,49.052784,1143.767905201874,195016.81,-0.0249159375,20.0,20.0,20.0,0.0,1.2,196290.67264,80.0,80.0
366d84c9-b9ca-4ddb-965d-89eb35c70924,195801.0,2,4,5.7348119,0.0302354,"62, Random Street, Tema",,433,Tema 2-Bed Condo,40.226999,1501.8023094389914,195552.62,-0.0012685073109943259,20.0,12.0,20.0,0.0,1.2,183017.91904,80.0,80.0
3672d416-0eeb-4733-be0c-3783739b3b36,200000.0,4,4,4.9015794,-1.7830973,"152, Random Street, Takoradi",,1656,Takoradi Executive Lodge,153.847368,540.0092382470918,199850.89,-0.000745546875,16.0,8.0,2.0,0.0,1.2,236093.47328,71.66666666666666,71.7
367d0551-8b02-4c81-be9d-9b6461949df9,200000.0,5,4,6.6101493,0.4785495,"163, Random Street, Ho",,1382,Ho Tranquil Haven,128.391946,197.9641308653426,201536.12,0.007680625,20.0,20.0,13.0,3.0,1.0,251713.5568,87.5,87.5
369b25a7-5b46-4af3-8c4c-988828d72406,155630.0,1,2,10.7875419,-0.8579818,"138, Random Street, Bolgatanga",,1149,Bolgatanga Brick Estate,106.745547,616.269266951248,155754.72,0.0008013798753453705,16.0,6.0,10.0,2.0,1.0,169396.4376,85.0,85.0
369ce410-5ed1-46bc-a1ae-352cca51d110,143464.0,6,1,5.8511836,-0.1729106,"48, Random Street, Aburi",,1236,Aburi Hills Mansion,114.828108,353.6938882594844,143317.5,-0.0010211621033848213,9.0,1.0,1.0,0.0,1.0,147362.4864,40.33333333333333,40.3
37746336-361b-47f2-987d-bc3d506b9961,191136.0,6,3,5.650639399999999,-0.1870506,"159, Random Street, Legon",,567,Legon Student Housing,52.676001,1593.1923154151357,191161.31,0.00013243188096433953,9.0,7.0,8.0,2.0,1.8,200553.44144,82.0,82.0
3780cf76-6421-4821-a7cc-e65546e9491c,136184.0,4,4,7.3349414,-2.3123031,"197, Random Street, Sunyani",,431,Sunyani Family Home,40.041193,1451.7049979005371,136092.62,-0.0006709672208188921,20.0,11.0,6.0,5.0,1.0,143532.9544,92.5,92.5
37b7c6d1-8951-4257-aba3-fc2c246ec916,200000.0,6,3,6.6101493,0.4785495,"46, Random Street, Ho",,1435,Ho Tranquil Haven,133.315805,196.94589099919543,199884.62,-0.000576875,20.0,20.0,13.0,3.0,1.0,257652.64400000003,87.5,87.5
37d40158-88f2-4e01-86ae-4c80e1a1ad26,91830.0,4,2,5.8511836,-0.1729106,"61, Random Street, Aburi",,610,Aburi Hills Mansion,56.67083,773.8902006552577,91830.58,6.295600566263748e-06,9.0,1.0,1.0,0.0,1.0,93836.664,40.33333333333333,40.3
37e57dd4-0328-4798-8d2b-7460a7c1c7a6,200000.0,5,3,5.7348119,0.0302354,"172, Random Street, Tema",,1361,Tema 2-Bed Condo,126.440983,297.3165749589277,199906.36,-0.000468203125,20.0,12.0,20.0,0.0,1.2,280183.34367999993,80.0,80.0
383602dc-9fd7-4e5d-ac31-8c0100dfc7c8,196072.0,2,3,6.6666004,-1.6162709,"129, Random Street, Kumasi",,429,Kumasi Villa Retreat,39.855387,562.1072002136123,195892.34,-0.0009162769288832673,20.0,20.0,20.0,0.0,1.2,191061.17152,80.0,80.0
384150d1-a3e5-4aa6-9c39-4de261f04e06,200000.0,6,5,6.6101493,0.4785495,"31, Random Street, Ho",,1638,Ho Tranquil Haven,152.175114,192.50190934636,199989.69,-5.15625e-05,20.0,20.0,13.0,3.0,1.0,278740.0912,87.5,87.5
385a4593-c91c-4727-a601-d5654feef3ea,200000.0,4,2,10.7875419,-0.8579818,"55, Random Street, Bolgatanga",,1503,Bolgatanga Brick Estate,139.633209,184.161061570962,199670.86,-0.001645703125,16.0,6.0,10.0,2.0,1.0,210706.5672,85.0,85.0
3862c2c7-fd52-404f-8874-c7691f259b3c,200000.0,6,4,5.7348119,0.0302354,"156, Random Street, Tema",,646,Tema 2-Bed Condo,60.015338,1181.6645938076697,199862.52,-0.000687421875,20.0,12.0,20.0,0.0,1.2,226014.72448,80.0,80.0
38945c95-9a64-4632-9fd8-70d6c13fdadf,200000.0,4,4,5.650639399999999,-0.1870506,"81, Random Street, Legon",,974,Legon Student Housing,90.487522,252.3331338435812,199513.62,-0.002431875,9.0,7.0,8.0,2.0,1.8,242402.03168,82.0,82.0
38bbdb22-3560-4856-9c01-ab85d3f09b1f,191969.0,2,1,7.3349414,-2.3123031,"186, Random Street, Sunyani",,1506,Sunyani Family Home,139.911918,215.14250129856703,192113.88,0.0007546791409029583,20.0,11.0,6.0,5.0,1.0,204429.5344,92.5,92.5
38ddb3af-280d-4e5e-a063-8bc8fa7a8353,187166.0,1,3,7.3349414,-2.3123031,"148, Random Street, Sunyani",,1153,Sunyani Family Home,107.117159,534.6015571604172,188783.64,0.008642812396482267,20.0,11.0,6.0,5.0,1.0,179193.7272,92.5,92.5
aebd8972-5dd4-4409-a566-5f2c86abcfc4,152272.0,3,2,6.0784427,-0.2713944,"12, Koforidua Main Street",,1100,Koforidua Luxury Apartment,102.1933,83.17570721368232,152163.92,-0.0007097701809919093,20.0,3.0,4.0,0.0,1.0,159254.64,70.0,70.0
392a2a07-2088-4be0-87d0-e96fdc1040c3,200000.0,5,1,10.7875419,-0.8579818,"73, Random Street, Bolgatanga",,1747,Bolgatanga Brick Estate,162.301541,25.69907823610868,200198.64,0.000993203125,16.0,6.0,10.0,2.0,1.0,230841.2328,85.0,85.0
392ddbde-d77b-438b-a8d2-90e388bf8f3d,141110.0,2,2,7.3349414,-2.3123031,"1, Random Street, Sunyani",,560,Sunyani Family Home,52.02568,1028.1076576029377,141257.25,0.001043512153639005,20.0,11.0,6.0,5.0,1.0,137120.544,92.5,92.5
39ac3ff5-a6be-4c97-b14a-2e91fb2c36e9,200000.0,5,5,5.650639399999999,-0.1870506,"50, Random Street, Legon",,1616,Legon Student Housing,150.131248,110.8563355178397,200036.42,0.000182109375,9.0,7.0,8.0,2.0,1.8,342688.99712,82.0,82.0
39b0d13a-2644-4d11-a056-a1bd763f7bc0,200000.0,2,1,7.3349414,-2.3123031,"191, Random Street, Sunyani",,1451,Sunyani Family Home,134.802253,279.7653537734269,199579.1,-0.00210453125,20.0,11.0,6.0,5.0,1.0,200341.8024,92.5,92.5
39b1cccd-190b-40e6-b3eb-60e66289764f,200000.0,6,5,4.9015794,-1.7830973,"80, Random Street, Takoradi",,903,Takoradi Executive Lodge,83.891409,1137.4585447718491,199791.62,-0.001041875,16.0,8.0,2.0,0.0,1.2,184535.75264,71.66666666666666,71.7
39bb08f3-14d8-4cc1-adc6-9b24158fb4ea,200000.0,5,5,7.3349414,-2.3123031,"75, Random Street, Sunyani",,1132,Sunyani Family Home,105.166196,476.9498366186032,199958.4,-0.00020796875,20.0,11.0,6.0,5.0,1.0,203632.9568,92.5,92.5
3a01cebd-9ea0-4c8d-b736-825c861cf1cd,200000.0,6,3,7.946527,-1.023194,"63, Random Street, Cape",,1832,Cape Coast Sea View,170.198296,465.30430598435606,200040.62,0.000203125,20.0,12.0,3.0,0.0,1.0,242158.6368,80.0,80.0
3a4109be-34f0-4254-90fe-82d0acb502ef,134425.0,4,4,10.7875419,-0.8579818,"82, Random Street, Bolgatanga",,590,Bolgatanga Brick Estate,54.81277,1721.6061147794574,134618.34,0.0014383020271526875,16.0,6.0,10.0,2.0,1.0,148850.216,85.0,85.0
3a88060d-4edb-41e7-9644-901b7667e6df,200000.0,2,5,7.946527,-1.023194,"146, Random Street, Cape",,1707,Cape Coast Sea View,158.585421,286.5521919571661,200039.1,0.00019546875,20.0,12.0,3.0,0.0,1.0,218868.3368,80.0,80.0
3b3ebe1b-ecd1-4ad7-b14a-6121d4532c2d,200000.0,4,2,9.4034226,-0.8424159999999999,"143, Random Street, Tamale",,1930,Tamale Modern Apartment,179.30279,170.527184769406,199917.8,-0.000411015625,20.0,13.0,20.0,6.0,1.0,294942.232,95.0,95.0
3b77d06f-741b-4ce3-b60e-3462d44232bc,141513.0,1,1,4.9015794,-1.7830973,"83, Random Street, Takoradi",,783,Takoradi Executive Lodge,72.743049,599.287500308105,123611.97,-0.12649743309801925,16.0,8.0,2.0,0.0,1.2,129433.32704,71.66666666666666,71.7
3b95928c-99db-4562-b1ab-283352abce7f,200000.0,6,1,5.7348119,0.0302354,"196, Random Street, Tema",,1756,Tema 2-Bed Condo,163.137668,497.0158087585266,200016.58,8.2890625e-05,20.0,12.0,20.0,0.0,1.2,314212.16128,80.0,80.0
3bc4b4e9-d216-4307-beab-1bc8a78cbb21,200000.0,2,1,4.9015794,-1.7830973,"28, Random Street, Takoradi",,1822,Takoradi Executive Lodge,169.269266,425.0801205695546,199600.03,-0.00199984375,16.0,8.0,2.0,0.0,1.2,228098.49536,71.66666666666666,71.7
3bc584e5-fa70-4bf4-91ff-ae54066bdcfc,200000.0,2,4,6.6666004,-1.6162709,"57, Random Street, Kumasi",,899,Kumasi Villa Retreat,83.519797,968.1776405658647,199918.38,-0.000408125,20.0,20.0,20.0,0.0,1.2,236579.00512,80.0,80.0
3bc71442-ddec-4d20-8b05-a95fb7372a0b,200000.0,6,5,5.650639399999999,-0.1870506,"81, Random Street, Legon",,1507,Legon Student Housing,140.004821,466.9982042975506,199932.1,-0.00033953125,9.0,7.0,8.0,2.0,1.8,337106.94224,82.0,82.0
3bd7738a-9b1c-4998-a2f2-bc2ea7e80d00,176556.0,5,2,4.9015794,-1.7830973,"75, Random Street, Takoradi",,872,Takoradi Executive Lodge,81.011416,261.17306726252014,176180.23,-0.002128308440381522,16.0,8.0,2.0,0.0,1.2,164970.95935999998,71.66666666666666,71.7
3be49eeb-7a46-4118-9deb-c259e8a03a83,193361.0,2,1,5.650639399999999,-0.1870506,"197, Random Street, Legon",,918,Legon Student Housing,85.284954,373.8525789672115,193375.58,7.539330578555138e-05,9.0,7.0,8.0,2.0,1.8,200710.33376,82.0,82.0
3be8e24f-31bf-4a28-a6d7-92b730dd2266,200000.0,4,3,6.6666004,-1.6162709,"171, Random Street, Kumasi",,917,Kumasi Villa Retreat,85.192051,1013.885673441528,200011.62,5.8125e-05,20.0,20.0,20.0,0.0,1.2,246584.36896,80.0,80.0
3c239318-43ac-4e07-af3d-5fd533333d10,200000.0,6,2,6.6666004,-1.6162709,"158, Random Street, Kumasi",,1075,Kumasi Villa Retreat,99.870725,393.5687860481638,200139.84,0.00069921875,20.0,20.0,20.0,0.0,1.2,269075.89599999995,80.0,80.0
3c88a1eb-f83f-46b7-84d4-b64e3fa4f516,200000.0,2,1,6.6666004,-1.6162709,"164, Random Street, Kumasi",,934,Kumasi Villa Retreat,86.771402,355.9006687479822,199827.06,-0.0008646875,20.0,20.0,20.0,0.0,1.2,228900.54592,80.0,80.0
3c976869-5700-4beb-b5b9-a90a4ca1e6e8,200000.0,5,3,7.946527,-1.023194,"16, Random Street, Cape",,1457,Cape Coast Sea View,135.359671,105.81438248324348,199636.97,-0.00181515625,20.0,12.0,3.0,0.0,1.0,209287.7368,80.0,80.0
3cbf255e-c6f7-4e2b-a863-87490700e94e,200000.0,3,2,6.6101493,0.4785495,"91, Random Street, Ho",,985,Ho Tranquil Haven,91.509455,333.00384096922005,200002.66,1.328125e-05,20.0,20.0,13.0,3.0,1.0,206207.564,87.5,87.5
3d0a1f38-66f6-4c44-95f1-ff5563724dcf,188128.0,4,4,7.946527,-1.023194,"97, Random Street, Cape",,1421,Cape Coast Sea View,132.015163,720.5157183345674,190523.94,0.012735677304813744,20.0,12.0,3.0,0.0,1.0,204612.1304,80.0,80.0
3d895ecb-7fb6-46ee-9020-a3044afbee59,200000.0,2,2,6.6101493,0.4785495,"3, Random Street, Ho",,1649,Ho Tranquil Haven,153.197047,321.8991551449422,200287.62,0.001438125,20.0,20.0,13.0,3.0,1.0,250557.6376,87.5,87.5
3d9c8972-473d-4e73-95ae-0e5eb3480a7b,200000.0,2,1,5.650639399999999,-0.1870506,"10, Random Street, Legon",,1683,Legon Student Housing,156.355749,514.3590850631274,198900.75,-0.00549625,9.0,7.0,8.0,2.0,1.8,303052.27856,82.0,82.0
3da66d78-1223-4e0b-ab95-1221a9509380,200000.0,4,2,7.3349414,-2.3123031,"88, Random Street, Sunyani",,1911,Sunyani Family Home,177.537633,527.1840027291565,199830.69,-0.0008465625,20.0,11.0,6.0,5.0,1.0,247530.1064,92.5,92.5
3df253c1-241e-4df8-bad2-78a4912d0c7d,200000.0,5,4,9.4034226,-0.8424159999999999,"107, Random Street, Tamale",,1743,Tamale Modern Apartment,161.929929,476.8914584035914,199928.47,-0.00035765625,20.0,13.0,20.0,6.0,1.0,292043.9432,95.0,95.0
3e4d715e-4809-4713-91b1-e82f04ac4d04,145711.0,5,3,7.946527,-1.023194,"49, Random Street, Cape",,464,Cape Coast Sea View,43.106992,1547.915939019823,145687.34,-0.00016235047456952462,20.0,12.0,3.0,0.0,1.0,135485.5936,80.0,80.0
3eaf69ae-7035-45c7-a74b-b3eddf5de7fd,200000.0,2,2,5.7348119,0.0302354,"45, Random Street, Tema",,774,Tema 2-Bed Condo,71.906922,460.2616699404823,199490.8,-0.002546015625,20.0,12.0,20.0,0.0,1.2,206230.64512,80.0,80.0
3ebe667f-d683-4421-a6c1-de41fdb09c37,200000.0,5,5,7.3349414,-2.3123031,"133, Random Street, Sunyani",,1816,Sunyani Family Home,168.711848,190.5793836127028,200332.53,0.00166265625,20.0,11.0,6.0,5.0,1.0,254469.4784,92.5,92.5
3ed99031-6ba4-4db5-8252-a9a3469c4561,200000.0,5,3,4.9015794,-1.7830973,"50, Random Street, Takoradi",,1956,Takoradi Executive Lodge,181.718268,420.1063593672376,200014.48,7.2421875e-05,16.0,8.0,2.0,0.0,1.2,265249.53728,71.66666666666666,71.7
3effff04-9526-4afa-8809-ffbd68ad5ee9,200000.0,5,2,5.650639399999999,-0.1870506,"110, Random Street, Legon",,1511,Legon Student Housing,140.376433,559.5312426837346,200180.12,0.000900625,9.0,7.0,8.0,2.0,1.8,312442.06352,82.0,82.0
3fab7155-3216-4f2a-b87c-fa50101391f5,152211.0,2,5,5.650639399999999,-0.1870506,"78, Random Street, Legon",,443,Legon Student Housing,41.156029,1375.084073344394,152157.81,-0.00034943269540309177,9.0,7.0,8.0,2.0,1.8,158764.68176,82.0,82.0
3fbe52ad-0a12-4014-8cef-c61514da63cb,200000.0,5,2,10.7875419,-0.8579818,"138, Random Street, Bolgatanga",,1357,Bolgatanga Brick Estate,126.069371,31.14158473908781,199791.81,-0.0010409375,16.0,6.0,10.0,2.0,1.0,204855.4968,85.0,85.0
40047761-99e7-4604-b9d7-d897ca29c103,136640.0,6,2,5.8511836,-0.1729106,"74, Random Street, Aburi",,944,Aburi Hills Mansion,87.700432,642.2203256649864,136396.92,-0.0017789675424473067,9.0,1.0,1.0,0.0,1.0,128660.3456,40.33333333333333,40.3
40acdef5-cf80-45d5-94b4-7fefcbcbe394,200000.0,6,1,5.7348119,0.0302354,"40, Random Street, Tema",,1023,Tema 2-Bed Condo,95.039769,340.383823954791,200007.42,3.7109375e-05,20.0,12.0,20.0,0.0,1.2,248838.17824,80.0,80.0
412966b4-cef3-4788-82f1-1a4b4ab6098b,200000.0,4,3,5.5837201,-0.2124717,"78, High Street, Accra",,1400,Accra City Center Bungalow,130.0642,73.04085213302353,200035.66,0.00017828125,20.0,20.0,20.0,1.0,1.5,330577.04,82.5,82.5
4142127a-b830-4767-b04b-214dcb734546,200000.0,4,4,7.946527,-1.023194,"133, Random Street, Cape",,1380,Cape Coast Sea View,128.20614,531.628204390211,198956.9,-0.00521546875,20.0,12.0,3.0,0.0,1.0,201564.912,80.0,80.0
4198c1fa-d503-4cfe-8811-af4779bd214f,183655.0,2,4,5.650639399999999,-0.1870506,"7, Random Street, Legon",,669,Legon Student Housing,62.152107,761.3418479923778,183479.81,-0.0009538945305055675,9.0,7.0,8.0,2.0,1.8,183599.03408,82.0,82.0
423beacf-9454-40b9-8d60-585e3ed91ad3,200000.0,6,3,4.9015794,-1.7830973,"127, Random Street, Takoradi",,1471,Takoradi Executive Lodge,136.660313,624.3948819288889,200214.3,0.001071484375,16.0,8.0,2.0,0.0,1.2,227993.90048,71.66666666666666,71.7
425fc311-b0b4-409d-8093-e403a29eb80e,200000.0,4,5,6.6666004,-1.6162709,"39, Random Street, Kumasi",,1259,Kumasi Villa Retreat,116.964877,381.3024998949044,199319.27,-0.003403671875,20.0,20.0,20.0,0.0,1.2,284286.28192,80.0,80.0
42885130-a255-44ee-8664-8039dffec214,161611.0,1,3,7.3349414,-2.3123031,"45, Random Street, Sunyani",,832,Sunyani Family Home,77.295296,800.2168721884448,161642.23,0.00019326886783696654,20.0,11.0,6.0,5.0,1.0,155336.23679999998,92.5,92.5
431d1bfa-d18f-43b6-8791-663c2f803164,192829.0,2,1,7.3349414,-2.3123031,"8, Random Street, Sunyani",,1205,Sunyani Family Home,111.948115,209.26658747224104,192615.25,-0.0011084950915059458,20.0,11.0,6.0,5.0,1.0,182058.492,92.5,92.5
436d7c1d-d885-4792-8692-9fa4ca9e5090,166449.0,1,1,4.9015794,-1.7830973,"189, Random Street, Takoradi",,1063,Takoradi Executive Lodge,98.755889,910.6191125473034,157646.94,-0.05288143815823466,16.0,8.0,2.0,0.0,1.2,154405.65343999997,71.66666666666666,71.7
43a0ff6c-7e73-4657-9c0c-15c59d32d683,102205.0,5,3,5.8511836,-0.1729106,"185, Random Street, Aburi",,661,Aburi Hills Mansion,61.408883,780.6362476907453,102939.1,0.007182638447238394,9.0,1.0,1.0,0.0,1.0,105627.1064,40.33333333333333,40.3
43fcd49b-739b-4192-96f5-0c9a865f11f7,200000.0,5,4,6.6666004,-1.6162709,"81, Random Street, Kumasi",,1535,Kumasi Villa Retreat,142.606105,289.5037347804991,199955.75,-0.00022125,20.0,20.0,20.0,0.0,1.2,311301.8608,80.0,80.0
44274e0c-af72-44b4-bef0-c141713ed3cc,135857.0,5,4,7.3349414,-2.3123031,"129, Random Street, Sunyani",,422,Sunyani Family Home,39.205066,1653.4087712031908,135873.33,0.0001201861148118978,20.0,11.0,6.0,5.0,1.0,147864.0528,92.5,92.5
44b27601-51ad-4d39-aa10-e985b161b8ee,177723.0,2,3,5.8511836,-0.1729106,"181, Random Street, Aburi",,1796,Aburi Hills Mansion,166.853788,48.185900340482526,177773.66,0.00028502923088176543,9.0,1.0,1.0,0.0,1.0,174983.03040000002,40.33333333333333,40.3
44f16017-7b09-46b5-ad7f-3f36521e9906,178452.0,5,2,9.4034226,-0.8424159999999999,"50, Random Street, Tamale",,541,Tamale Modern Apartment,50.260523,1621.8096258170654,178552.19,0.0005614254813619348,20.0,13.0,20.0,6.0,1.0,196708.4184,95.0,95.0
45177495-ac0e-4c51-8106-d536bbe0f5a5,176921.0,2,2,7.3349414,-2.3123031,"161, Random Street, Sunyani",,1112,Sunyani Family Home,103.308136,925.8999697758558,177109.3,0.0010642991787294894,20.0,11.0,6.0,5.0,1.0,178146.5088,92.5,92.5
453ab319-b74c-4cf3-87f7-72f4a9525a1f,196200.0,3,5,4.9015794,-1.7830973,"89, Random Street, Takoradi",,1217,Takoradi Executive Lodge,113.062951,694.2415645952847,195909.16,-0.0014823840468909276,16.0,8.0,2.0,0.0,1.2,194540.43296,71.66666666666666,71.7
45680c67-9b67-463a-91a5-5cf9236f4eeb,200000.0,4,1,9.4034226,-0.8424159999999999,"193, Random Street, Tamale",,1846,Tamale Modern Apartment,171.498938,62.8691939771662,200097.47,0.00048734375,20.0,13.0,20.0,6.0,1.0,285699.15040000004,95.0,95.0
458642f9-68c4-46a8-987a-0036b8d5e877,200000.0,4,1,9.4034226,-0.8424159999999999,"81, Random Street, Tamale",,741,Tamale Modern Apartment,68.841123,1191.2065989975208,199846.69,-0.0007665625,20.0,13.0,20.0,6.0,1.0,203572.8984,95.0,95.0
45c9ad41-afd8-41e2-8862-95c4c806577a,188938.0,6,2,10.7875419,-0.8579818,"143, Random Street, Bolgatanga",,1339,Bolgatanga Brick Estate,124.397117,501.8283502502715,196099.62,0.03790463009029417,16.0,6.0,10.0,2.0,1.0,208517.6936,85.0,85.0
464d4c05-0f90-47d9-95ee-70fb2c00909c,200000.0,5,4,4.9015794,-1.7830973,"111, Random Street, Takoradi",,1454,Takoradi Executive Lodge,135.080962,340.0479188177532,199938.97,-0.00030515625,16.0,8.0,2.0,0.0,1.2,224077.72352,71.66666666666666,71.7
46634d2b-bc6f-4ec7-aa26-14b9445e10b7,200000.0,5,4,7.3349414,-2.3123031,"48, Random Street, Sunyani",,1575,Sunyani Family Home,146.322225,202.37527142578648,199708.94,-0.0014553125,20.0,11.0,6.0,5.0,1.0,233557.78,92.5,92.5
46657d5b-c487-4551-b647-7efa99e8188e,200000.0,3,4,6.6666004,-1.6162709,"158, Random Street, Kumasi",,1661,Kumasi Villa Retreat,154.311883,103.36857855593662,200153.78,0.00076890625,20.0,20.0,20.0,0.0,1.2,310539.40768,80.0,80.0
46809012-56a2-480e-a603-1a59a13ad108,185217.0,2,2,7.3349414,-2.3123031,"180, Random Street, Sunyani",,1408,Sunyani Family Home,130.807424,51.60257570701798,196302.47,0.059851248805455226,20.0,11.0,6.0,5.0,1.0,200145.9392,92.5,92.5
4761ed12-b120-4be3-b8fa-e97995e19123,200000.0,6,5,6.6101493,0.4785495,"14, Random Street, Ho",,799,Ho Tranquil Haven,74.229497,541.5097989954048,199978.05,-0.000109765625,20.0,20.0,13.0,3.0,1.0,216383.5976,87.5,87.5
478d8744-a6a5-42fc-a29e-d54a41ac0b43,195620.0,6,2,4.9015794,-1.7830973,"31, Random Street, Takoradi",,1036,Takoradi Executive Lodge,96.247508,57.62227111376224,182078.53,-0.06922333478171966,16.0,8.0,2.0,0.0,1.2,185597.60768,71.66666666666666,71.7
479f110d-06d9-4003-a40b-a990c9a818c3,164573.0,6,1,5.8511836,-0.1729106,"116, Random Street, Aburi",,1601,Aburi Hills Mansion,148.737703,341.54083985013534,164765.44,0.0011693139214816524,9.0,1.0,1.0,0.0,1.0,174490.1624,40.33333333333333,40.3
48045fb2-b23e-4c80-9568-5539e0c94b0e,156225.0,5,4,5.8511836,-0.1729106,"154, Random Street, Aburi",,1251,Aburi Hills Mansion,116.221653,462.1169860662711,137963.56,-0.11689190270443271,9.0,1.0,1.0,0.0,1.0,152477.3224,40.33333333333333,40.3
486e0828-8f9f-4d66-bf49-ae0453877ebc,175375.0,5,4,10.7875419,-0.8579818,"195, Random Street, Bolgatanga",,1093,Bolgatanga Brick Estate,101.542979,159.88303829455307,187663.89,0.07007207769066287,16.0,6.0,10.0,2.0,1.0,191234.3832,85.0,85.0
48bf51e3-729d-4455-9779-10bd2d24601c,200000.0,2,4,6.6101493,0.4785495,"131, Random Street, Ho",,1200,Ho Tranquil Haven,111.4836,538.509700081447,199827.44,-0.0008628125,20.0,20.0,13.0,3.0,1.0,223186.88,87.5,87.5
48e09c16-e194-4e6f-9793-3429e6d36950,200000.0,2,4,4.9015794,-1.7830973,"32, Random Street, Takoradi",,1890,Takoradi Executive Lodge,175.58667,435.46585854153966,199951.73,-0.000241328125,16.0,8.0,2.0,0.0,1.2,244963.2032,71.66666666666666,71.7
48e17fa7-bf01-4d62-ab26-94ea3fa8b0ee,200000.0,1,2,6.6666004,-1.6162709,"103, Random Street, Kumasi",,1913,Kumasi Villa Retreat,177.72343899999998,521.3718602417997,200033.17,0.000165859375,20.0,20.0,20.0,0.0,1.2,313814.50144,80.0,80.0
49b1bd55-75ca-49c4-8b23-d0f9cfdf1c2e,142993.0,2,1,5.6507483,-0.1954513,"34, Legon Campus, Accra",,600,Legon Student Housing,55.7418,53.819575255912085,142907.5,-0.0005979313672697265,8.0,3.0,5.0,0.0,1.8,139168.19199999998,64.0,64.0
